Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS
2,C SH,CROSS H CATTLE,2804.5,85.426,0.510142699,-14,27.2,2.603,1,0.113
2,C SH,CROSS H CATTLE,2805,90.567,0.502153893,-5.6,21,2.726,1,0.097
2,C SH,CROSS H CATTLE,2805.5,99.422,0.507720977,-19.6,29.3,2.306,1,0.081
5,C LM,CROSS H CATTLE,2808,56.187,0.654657755,-15,25.7,2.893,2,1
5,C LM,CROSS H CATTLE,2818,51.049,0.911477217,-0.9,7.35,4.446,2,0.706
5,C LM,CROSS H CATTLE,2818.5,57.093,0.905472062,0.9,6.15,4.276,2,0.691
5,C LM,CROSS H CATTLE,2819,61.927,0.913707914,3,5.4,4.098,2,0.676
5,C LM,CROSS H CATTLE,2819.5,65.863,0.92808846,4.6,5.8,3.984,2,0.662
5,C LM,CROSS H CATTLE,2820,68.904,0.939718882,6.1,6.55,3.895,2,0.647
5,C LM,CROSS H CATTLE,2820.5,74.014,0.945714714,7,7,3.859,2,0.632
5,C LM,CROSS H CATTLE,2821,86.503,0.945960704,6.9,7.05,3.878,2,0.618
5,C LM,CROSS H CATTLE,2821.5,109.964,0.949341207,6.1,6.95,3.918,2,0.603
4,C LM,CROSS H CATTLE,2822,149.908,0.958372732,5.8,6.6,3.962,2,0.588
4,C LM,CROSS H CATTLE,2822.5,174.17,0.972063916,5.3,6.55,4.045,2,0.574
4,C LM,CROSS H CATTLE,2823,184.021,0.99100444,5.1,6.55,4.087,2,0.559
4,C LM,CROSS H CATTLE,2823.5,179.777,1.011866357,5.1,6.55,4.129,2,0.544
4,C LM,CROSS H CATTLE,2824,158.331,1.032739605,5.3,6.55,4.214,2,0.529
4,C LM,CROSS H CATTLE,2824.5,127.469,1.05415324,5.3,6.45,4.271,2,0.515
4,C LM,CROSS H CATTLE,2825,98.578,1.070000904,5.2,6,4.296,2,0.5
4,C LM,CROSS H CATTLE,2825.5,78.954,1.085112113,4.5,5.75,4.253,2,0.485
4,C LM,CROSS H CATTLE,2826,67.026,1.093946724,3.5,5.35,4.346,2,0.471
4,C LM,CROSS H CATTLE,2826.5,59.712,1.096562438,2.6,5,4.364,2,0.456
4,C LM,CROSS H CATTLE,2827,62.048,1.092439911,2.6,4.9,4.394,2,0.441
4,C LM,CROSS H CATTLE,2827.5,73.528,1.081995025,3,5.2,4.398,2,0.426
5,C LM,CROSS H CATTLE,2828,83.486,1.066251362,3.6,5.7,4.386,2,0.412
4,C LM,CROSS H CATTLE,2828.5,82.963,1.045283851,4.4,6.2,4.33,2,0.397
4,C LM,CROSS H CATTLE,2829,78.22,1.019946682,4.2,7.1,4.343,2,0.382
5,C LM,CROSS H CATTLE,2833,62.932,0.892484179,2.1,6.45,4.454,2,0.265
5,C LM,CROSS H CATTLE,2833.5,67.306,0.835753968,3,6.5,4.409,2,0.25
2,C LM,CROSS H CATTLE,2837,78.049,0.618884485,-12.1,21.45,2.608,2,0.147
2,C LM,CROSS H CATTLE,2837.5,75.925,0.631545228,-6.9,19.25,2.826,2,0.132
3,C LM,CROSS H CATTLE,2838,77.553,0.666424373,-8.4,22.6,2.84,2,0.118
2,C LM,CROSS H CATTLE,2838.5,71.921,0.710963119,-6.1,23.35,2.899,2,0.103
3,C LM,CROSS H CATTLE,2839,61.939,0.745230985,-6.5,22.85,2.917,2,0.088
3,C LM,CROSS H CATTLE,2839.5,51.987,0.765668555,-3.8,18.7,3.022,2,0.074
3,C LM,CROSS H CATTLE,2840,41.019,0.772761647,1.1,13.45,3.298,2,0.059
2,A1 SH,NOLAN,2853.5,106.813,0.533,9.339,15.222,3.5,1,1
3,A1 SH,NOLAN,2854,100.938,0.542,8.857,15.313,3.416,1,0.977
3,A1 SH,NOLAN,2854.5,94.375,0.553,7.097,14.583,3.195,1,0.955
3,A1 SH,NOLAN,2855,89.813,0.554,7.081,14.11,2.963,1,0.932
3,A1 SH,NOLAN,2855.5,91.563,0.56,6.733,13.189,2.979,1,0.909
3,A1 SH,NOLAN,2856,87.188,0.567,6.578,12.806,3.16,1,0.886
3,A1 SH,NOLAN,2856.5,84.188,0.569,5.569,12.253,3.223,1,0.864
3,A1 SH,NOLAN,2857,84.625,0.567,4.861,12.229,3.361,1,0.841
3,A1 SH,NOLAN,2857.5,90.313,0.581,5.634,13.458,3.395,1,0.818
3,A1 SH,NOLAN,2858,91.563,0.578,6.443,17.922,3.076,1,0.795
3,A1 SH,NOLAN,2858.5,85.625,0.56,6.897,19.177,3.135,1,0.773
3,A1 SH,NOLAN,2859,74.188,0.533,4.634,17.827,3.002,1,0.75
3,A1 SH,NOLAN,2859.5,65.875,0.499,3.571,13.226,3.16,1,0.727
3,A1 SH,NOLAN,2860,63.625,0.467,2.563,13.013,2.773,1,0.705
3,A1 SH,NOLAN,2860.5,65.375,0.46,3.922,13.46,2.541,1,0.682
2,A1 SH,NOLAN,2861,65.813,0.453,3.145,14.97,2.512,1,0.659
2,A1 SH,NOLAN,2861.5,64.5,0.441,3.31,15.245,2.666,1,0.636
2,A1 SH,NOLAN,2862,65.313,0.426,2.439,14.602,2.807,1,0.614
2,A1 SH,NOLAN,2862.5,67.063,0.415,2.877,14.017,2.941,1,0.591
2,A1 SH,NOLAN,2863,70.25,0.401,2.333,13.585,2.981,1,0.568
2,A1 SH,NOLAN,2863.5,72.125,0.383,1.926,13.406,3.078,1,0.545
2,A1 SH,NOLAN,2864,79.563,0.357,2.152,14.205,3.17,1,0.523
2,A1 SH,NOLAN,2864.5,80.563,0.332,3.078,16.844,3.107,1,0.5
2,A1 SH,NOLAN,2865,75.813,0.31,5.733,18.242,3.012,1,0.477
2,A1 SH,NOLAN,2865.5,65.625,0.295,6.937,19.674,3.014,1,0.455
2,A1 SH,NOLAN,2866,57.25,0.293,7.76,19.584,2.971,1,0.432
2,A1 SH,NOLAN,2866.5,59.625,0.292,6.294,19.487,2.947,1,0.409
2,A1 SH,NOLAN,2867,62,0.293,5.391,18.584,2.787,1,0.386
2,A1 SH,NOLAN,2867.5,68.438,0.307,4.007,17.428,2.807,1,0.364
2,A1 SH,NOLAN,2868,71.063,0.333,3.218,16.411,2.838,1,0.341
2,A1 SH,NOLAN,2868.5,71.188,0.371,2.909,14.962,2.844,1,0.318
2,A1 SH,NOLAN,2869,70.938,0.419,2.838,13.177,2.76,1,0.295
2,A1 SH,NOLAN,2869.5,66.813,0.463,2.855,12.282,2.58,1,0.273
2,A1 SH,NOLAN,2870,69.875,0.493,2.702,11.556,2.703,1,0.25
2,A1 SH,NOLAN,2870.5,73.188,0.5,3.026,11.769,2.795,1,0.227
2,A1 SH,NOLAN,2871,81,0.486,3.352,12.322,2.938,1,0.205
2,A1 SH,NOLAN,2871.5,82.188,0.457,3.945,13.144,2.691,1,0.182
2,A1 SH,NOLAN,2872,82.063,0.421,5.444,15.21,2.654,1,0.159
2,A1 SH,NOLAN,2872.5,77.375,0.38,6.592,16.358,2.75,1,0.136
3,A1 SH,NOLAN,2873,74.75,0.341,6.672,16.326,2.891,1,0.114
5,A1 SH,NOLAN,2873.5,73.688,0.31,6.614,17.409,2.922,1,0.091
5,A1 SH,NOLAN,2874,76.25,0.295,7.123,19.977,2.981,1,0.068
2,A1 SH,NOLAN,2874.5,73.938,0.301,10.693,21.143,3.065,1,0.045
3,A1 SH,NOLAN,2875,75.5,0.323,8.346,20.17,3.133,1,0.023
5,A1 LM,NOLAN,2875.5,77.938,0.35,5.703,16.27,3.32,2,1
5,A1 LM,NOLAN,2876,85.75,0.384,1.07,13.579,3.662,2,0.983
5,A1 LM,NOLAN,2876.5,81.875,0.438,0.969,9.822,4.394,2,0.966
5,A1 LM,NOLAN,2880,60.156,0.724,2.47,8.125,4.359,2,0.845
5,A1 LM,NOLAN,2880.5,55.938,0.703,2.639,9.324,3.91,2,0.828
4,A1 LM,NOLAN,2881.5,58.844,0.658,4.265,11.75,3.434,2,0.793
4,A1 LM,NOLAN,2882,55.906,0.622,4.477,11.734,3.473,2,0.776
4,A1 LM,NOLAN,2882.5,54.781,0.576,3.558,11.383,3.412,2,0.759
4,A1 LM,NOLAN,2883,56.375,0.53,2.147,10.89,3.527,2,0.741
4,A1 LM,NOLAN,2884.5,64.938,0.495,7.595,14.28,3.201,2,0.69
5,A1 LM,NOLAN,2900.5,54.906,0.567,1.359,10.213,3.58,2,0.155
4,A1 LM,NOLAN,2902,88.5,0.764,5.345,9.743,4.004,2,0.103
4,A1 LM,NOLAN,2902.5,85.188,0.799,5.84,10.127,3.775,2,0.086
4,A1 LM,NOLAN,2903,74.188,0.795,4.279,8.905,4.148,2,0.069
4,A1 LM,NOLAN,2903.5,74.188,0.795,4.279,8.905,4.148,2,0.069
5,A1 LM,NOLAN,2904,55.406,0.739,2.334,6.504,4.258,2,0.052
3,B1 SH,NOLAN,2906,93.125,0.664,0,27.246,3.057,1,0.971
3,B1 SH,NOLAN,2906.5,94.25,0.649,1.395,27.267,2.682,1,0.941
3,B1 SH,NOLAN,2907,84.875,0.612,0.808,20.627,3.076,1,0.912
3,B1 SH,NOLAN,2907.5,77.125,0.568,2.991,14.587,3.299,1,0.882
3,B1 SH,NOLAN,2908,70.563,0.568,4.263,13.462,3.611,1,0.853
3,B1 SH,NOLAN,2908.5,61.813,0.581,5.689,12.719,3.256,1,0.824
2,B1 SH,NOLAN,2909,62.188,0.581,5.641,12.67,3.354,1,0.794
2,B1 SH,NOLAN,2909.5,62.563,0.569,5.791,11.446,3.25,1,0.765
2,B1 SH,NOLAN,2910,74.5,0.555,5.529,11.073,3.342,1,0.735
2,B1 SH,NOLAN,2910.5,84.625,0.533,5.446,13.499,3.15,1,0.706
3,B1 SH,NOLAN,2911,94.25,0.525,4.813,17.55,3.029,1,0.676
3,B1 SH,NOLAN,2911.5,101,0.531,6.429,21.452,2.844,1,0.647
3,B1 SH,NOLAN,2912,97.75,0.54,5.759,23.636,2.75,1,0.618
3,B1 SH,NOLAN,2912.5,90.063,0.551,5.239,21.519,2.699,1,0.588
2,B1 SH,NOLAN,2913,79.625,0.573,3.499,17.839,2.885,1,0.559
2,B1 SH,NOLAN,2913.5,73.813,0.601,4.323,12.376,3.262,1,0.529
2,B1 SH,NOLAN,2914,77.438,0.636,4.629,9.483,3.418,1,0.5
2,B1 SH,NOLAN,2914.5,72.625,0.681,3.464,7.522,3.373,1,0.471
2,B1 SH,NOLAN,2915,69.813,0.716,2.422,7.393,3.232,1,0.441
2,B1 SH,NOLAN,2915.5,65.438,0.728,1.631,7.403,3.231,1,0.412
2,B1 SH,NOLAN,2916,65.875,0.719,1.158,7.386,3.356,1,0.382
2,B1 SH,NOLAN,2916.5,67.25,0.693,0.916,7.483,3.398,1,0.353
2,B1 SH,NOLAN,2917,67.875,0.662,0.58,8.404,3.348,1,0.324
2,B1 SH,NOLAN,2917.5,75,0.623,0.896,8.381,3.348,1,0.294
2,B1 SH,NOLAN,2918,80.938,0.578,1.247,9.3,3.457,1,0.265
2,B1 SH,NOLAN,2918.5,86.75,0.55,2.513,11.256,3.223,1,0.235
2,B1 SH,NOLAN,2919,92.125,0.528,1.859,15.28,2.879,1,0.206
2,B1 SH,NOLAN,2919.5,95,0.504,2.565,16.331,2.732,1,0.176
2,B1 SH,NOLAN,2920,98.625,0.498,2.98,17.43,3.008,1,0.147
2,B1 SH,NOLAN,2920.5,97.5,0.518,6.042,19.691,3.213,1,0.118
3,B1 SH,NOLAN,2921,92.813,0.528,5.913,24.702,2.959,1,0.088
3,B1 SH,NOLAN,2921.5,72.375,0.551,5.425,24.214,2.805,1,0.059
5,B1 LM,NOLAN,2928,36.875,0.92,2.585,6.643,3.609,2,0.45
5,B1 LM,NOLAN,2928.5,38.688,0.933,1.968,6.138,3.785,2,0.4
5,B1 LM,NOLAN,2929,42.625,0.941,0.845,5.014,4.312,2,0.35
5,B1 LM,NOLAN,2929.5,42.031,0.938,0.339,3.713,4.598,2,0.3
2,B2 SH,NOLAN,2932,63.938,0.782,1.615,6.93,3.393,2,0.05
2,B2 SH,NOLAN,2932.5,74,0.721,3.299,9.299,3.18,1,1
2,B2 SH,NOLAN,2933,79.813,0.676,4.893,12.49,3.08,1,0.955
2,B2 SH,NOLAN,2933.5,91.25,0.653,6.112,15.422,2.992,1,0.909
2,B2 SH,NOLAN,2934,98.25,0.643,5.027,15.822,3.082,1,0.864
2,B2 SH,NOLAN,2934.5,98.625,0.623,3.709,13.82,3.443,1,0.818
2,B2 SH,NOLAN,2935,86.5,0.594,2.686,10.4,3.684,1,0.773
2,B2 SH,NOLAN,2935.5,77.313,0.567,2.959,8.614,3.77,1,0.727
3,B2 SH,NOLAN,2936,71.938,0.546,4.279,8.905,3.754,1,0.682
3,B2 SH,NOLAN,2936.5,75.75,0.535,5.234,12.491,3.598,1,0.636
3,B2 SH,NOLAN,2937,83.563,0.535,6.867,17.206,3.342,1,0.591
3,B2 SH,NOLAN,2937.5,93.813,0.539,7.596,20.333,3.08,1,0.545
3,B2 SH,NOLAN,2938,99.5,0.538,7.613,18.754,3.023,1,0.5
3,B2 SH,NOLAN,2938.5,90.813,0.532,5.035,16.059,3.1,1,0.455
3,B2 SH,NOLAN,2939,79.813,0.534,4.116,13.315,3.309,1,0.409
2,B2 SH,NOLAN,2939.5,73.313,0.535,3.499,12.809,3.316,1,0.364
1,B2 SH,NOLAN,2940,67.625,0.547,3.858,10.888,3.494,1,0.318
1,B2 SH,NOLAN,2940.5,68.063,0.576,3.046,9.502,3.527,1,0.273
1,B2 SH,NOLAN,2941,67.625,0.597,2.454,8.337,3.574,1,0.227
1,B2 SH,NOLAN,2941.5,73.688,0.597,3.569,9.908,3.209,1,0.182
3,B2 SH,NOLAN,2942,79.5,0.625,2.096,20.658,2.682,1,0.136
3,B2 SH,NOLAN,2942.5,82.5,0.658,-0.258,26.186,2.498,1,0.091
3,B2 SH,NOLAN,2943,78.75,0.66,-3.639,26.344,2.648,1,0.045
3,B2 SH,NOLAN,2943.5,60.25,0.651,-5.054,17.847,4.438,2,1
3,B3 SH,NOLAN,2954.5,55.469,0.795,1.023,4.397,4.762,2,0.083
3,B3 SH,NOLAN,2955,81.375,0.741,2.505,6.675,4.004,2,0.042
2,B3 SH,NOLAN,2955.5,98.563,0.688,4.586,10.013,3.711,1,1
2,B3 SH,NOLAN,2956,102.375,0.643,5.74,12.424,3.527,1,0.962
2,B3 SH,NOLAN,2956.5,102.188,0.601,6.552,13.809,3.486,1,0.923
2,B3 SH,NOLAN,2957,101.25,0.577,5.038,13.663,2.959,1,0.885
2,B3 SH,NOLAN,2957.5,102.875,0.572,3.579,13.462,2.713,1,0.846
2,B3 SH,NOLAN,2958,103.25,0.572,2.959,13.643,2.947,1,0.808
2,B3 SH,NOLAN,2958.5,100.688,0.577,2.847,12.73,3.074,1,0.769
2,B3 SH,NOLAN,2959,95.063,0.59,2.977,12.404,3.424,1,0.731
2,B3 SH,NOLAN,2959.5,89,0.607,3.223,11.621,3.369,1,0.692
2,B3 SH,NOLAN,2960,89.125,0.624,2.792,11.417,3.596,1,0.654
2,B3 SH,NOLAN,2960.5,83.063,0.642,2.1,10.498,3.648,1,0.615
2,B3 SH,NOLAN,2961,76.563,0.652,1.783,10.18,3.51,1,0.577
2,B3 SH,NOLAN,2961.5,73.25,0.654,1.856,10.254,3.242,1,0.538
2,B3 SH,NOLAN,2962,79.438,0.655,2.849,11.018,3.176,1,0.5
2,B3 SH,NOLAN,2962.5,89,0.653,3.64,11.692,3.17,1,0.462
2,B3 SH,NOLAN,2963,85.5,0.641,3.638,12.036,3.131,1,0.423
2,B3 SH,NOLAN,2963.5,80.5,0.616,3.192,11.701,3.123,1,0.385
2,B3 SH,NOLAN,2964,73.375,0.584,3.028,11.425,3.065,1,0.346
2,B3 SH,NOLAN,2964.5,74.75,0.546,3.842,11.783,2.984,1,0.308
2,B3 SH,NOLAN,2965,69.063,0.513,4.388,12.897,2.895,1,0.269
2,B3 SH,NOLAN,2965.5,68.375,0.489,5.143,13.997,2.889,1,0.231
2,B3 SH,NOLAN,2966,68.313,0.473,4.295,14.406,3.09,1,0.192
2,B3 SH,NOLAN,2966.5,76.813,0.462,5.523,17.231,3.201,1,0.154
2,B3 SH,NOLAN,2967,89.875,0.467,6.978,20.171,3.08,1,0.115
3,B3 SH,NOLAN,2967.5,92.75,0.471,8.101,20.61,3.143,1,0.077
3,B3 SH,NOLAN,2968,84.875,0.467,5.888,17.256,3.512,1,0.038
5,B3 LM,NOLAN,2968.5,58.375,0.462,3.841,13.151,4.285,2,1
5,B3 LM,NOLAN,2969,37.969,0.467,3.483,12.337,4.543,2,0.917
2,B4 SH,NOLAN,2974.5,65.125,0.523,5.516,14.943,2.809,1,1
2,B4 SH,NOLAN,2975,83.938,0.526,3.957,16.355,2.709,1,0.958
2,B4 SH,NOLAN,2975.5,82.563,0.515,2.854,14.334,2.936,1,0.917
2,B4 SH,NOLAN,2976,75.5,0.493,1.497,11.491,3.275,1,0.875
2,B4 SH,NOLAN,2976.5,66,0.473,1.604,9.773,3.52,1,0.833
2,B4 SH,NOLAN,2977,67.313,0.473,1.75,9.236,3.4,1,0.792
2,B4 SH,NOLAN,2977.5,71.5,0.507,1.75,9.236,3.4,1,0.75
2,B4 SH,NOLAN,2978,81.25,0.564,2.996,10.481,3.316,1,0.708
2,B4 SH,NOLAN,2978.5,90.375,0.614,4.566,11.596,3.147,1,0.667
2,B4 SH,NOLAN,2979,92.813,0.646,5.413,12.898,3.184,1,0.625
2,B4 SH,NOLAN,2979.5,87.125,0.66,4.698,12.294,3.109,1,0.583
2,B4 SH,NOLAN,2980,77.563,0.658,2.914,10.856,3.238,1,0.542
2,B4 SH,NOLAN,2980.5,73.375,0.655,1.93,8.959,3.336,1,0.5
2,B4 SH,NOLAN,2981,73.438,0.663,1.241,8.036,3.371,1,0.458
2,B4 SH,NOLAN,2981.5,75.25,0.664,1.355,7.922,3.289,1,0.417
2,B4 SH,NOLAN,2982,76.938,0.651,1.622,8.534,3.127,1,0.375
2,B4 SH,NOLAN,2982.5,80.188,0.611,1.913,9.171,3.106,1,0.333
2,B4 SH,NOLAN,2983,88.5,0.564,1.97,9.456,3.275,1,0.292
2,B4 SH,NOLAN,2983.5,98.5,0.526,1.98,10.032,3.277,1,0.25
2,B4 SH,NOLAN,2984,107.125,0.519,4.313,13.167,3.26,1,0.208
2,B4 SH,NOLAN,2984.5,108.75,0.535,6.545,20.311,2.822,1,0.167
3,B4 SH,NOLAN,2985,94.563,0.549,9.423,25.587,2.816,1,0.125
5,B4 LM,NOLAN,2985.5,66.813,0.567,6.296,23.489,3.065,1,0.083
4,B4 LM,NOLAN,2989,26.953,0.949,2.365,7.108,4.602,2,0.5
5,B4 LM,NOLAN,2989.5,37.594,0.931,2.837,7.124,4.586,2,0.4
5,B4 LM,NOLAN,2990,41.188,0.838,2.13,6.756,5.32,2,0.3
5,B4 LM,NOLAN,2990.5,43.531,0.684,1.667,5.608,5.254,2,0.2
3,B5 SH,NOLAN,2992,69.5,0.269,6.086,22.478,2.617,1,0.875
3,B5 SH,NOLAN,2992.5,74.625,0.182,6.257,24.017,2.855,1,0.75
3,B5 SH,NOLAN,2993,63.75,0.114,7.445,23.609,2.914,1,0.625
3,B5 SH,NOLAN,2993.5,49.469,0.056,9.376,23.827,2.998,1,0.5
3,B5 SH,NOLAN,2994,47.656,0.012,9.334,24.357,3.092,1,0.375
3,B5 SH,NOLAN,2994.5,49.375,-0.013,8.292,23.544,3.191,1,0.25
4,B5 LM,NOLAN,2995,48.031,-0.019,5.381,20.059,3.592,1,0.125
5,B5 LM,NOLAN,3008,105.875,0.243,1.906,15.672,4.754,2,0.306
5,B5 LM,NOLAN,3008.5,135.625,0.279,1.313,15.191,5.074,2,0.278
5,B5 LM,NOLAN,3009,164.25,0.323,1.41,14.264,4.984,2,0.25
5,B5 LM,NOLAN,3009.5,168.375,0.376,1.364,13.528,4.836,2,0.222
3,C SH,NOLAN,3013.5,110.938,0.517,8.549,14.888,3.9,1,1
3,C SH,NOLAN,3014,104,0.501,9.149,16.974,3.231,1,0.974
3,C SH,NOLAN,3014.5,98.563,0.474,5.552,18.862,2.744,1,0.947
3,C SH,NOLAN,3015,91.125,0.447,3.698,17.347,2.805,1,0.921
3,C SH,NOLAN,3015.5,93.125,0.425,3.835,16.233,3.076,1,0.895
3,C SH,NOLAN,3016,101.938,0.422,6.177,15.259,3.545,1,0.868
3,C SH,NOLAN,3016.5,107.313,0.426,6.533,16.416,3.492,1,0.842
3,C SH,NOLAN,3017,112.563,0.424,7.422,17.188,3.381,1,0.816
3,C SH,NOLAN,3017.5,110.375,0.427,6.891,16.546,3.289,1,0.789
3,C SH,NOLAN,3018,113.5,0.434,8.294,16.803,3.184,1,0.763
3,C SH,NOLAN,3018.5,107.938,0.438,7.729,18.296,3.16,1,0.737
3,C SH,NOLAN,3019,103.5,0.448,7.826,19.762,3.15,1,0.711
3,C SH,NOLAN,3019.5,100.25,0.467,5.943,19.253,3.211,1,0.684
3,C SH,NOLAN,3020,94.5,0.483,5.733,18.242,3.299,1,0.658
3,C SH,NOLAN,3020.5,94,0.502,5.628,16.54,3.625,1,0.632
2,C SH,NOLAN,3021,91.188,0.526,6.157,16.841,3.656,1,0.605
2,C SH,NOLAN,3021.5,89.938,0.545,6.614,16.725,3.83,1,0.579
3,C SH,NOLAN,3022,86.5,0.562,7.713,17.14,3.617,1,0.553
3,C SH,NOLAN,3022.5,77.938,0.576,7.04,15.665,3.609,1,0.526
2,C SH,NOLAN,3023,76.813,0.582,6.162,14.443,3.682,1,0.5
2,C SH,NOLAN,3023.5,77.688,0.585,4.795,13.076,3.836,1,0.474
2,C SH,NOLAN,3024,77.563,0.593,4.761,13.159,4.262,1,0.447
2,C SH,NOLAN,3024.5,78.563,0.595,4.461,12.97,4.102,1,0.421
2,C SH,NOLAN,3025,76,0.593,4.411,13.265,3.957,1,0.395
2,C SH,NOLAN,3025.5,80.688,0.591,4.974,12.799,3.75,1,0.368
2,C SH,NOLAN,3026,82.125,0.585,6.129,13.158,3.871,1,0.342
2,C SH,NOLAN,3026.5,84.5,0.57,6.155,13.523,3.973,1,0.316
2,C SH,NOLAN,3027,86.688,0.557,5.999,13.484,3.674,1,0.289
2,C SH,NOLAN,3027.5,87.25,0.546,5.884,13.598,3.596,1,0.263
2,C SH,NOLAN,3028,87.375,0.531,6.392,13.188,3.467,1,0.237
2,C SH,NOLAN,3028.5,87,0.518,5.941,13.883,3.676,1,0.211
2,C SH,NOLAN,3029,97.375,0.519,7.357,15.299,3.641,1,0.184
2,C SH,NOLAN,3029.5,100.563,0.515,6.842,17.865,3.365,1,0.158
2,C SH,NOLAN,3030,102.625,0.516,6.555,18.152,3.242,1,0.132
2,C SH,NOLAN,3030.5,93.75,0.53,3.788,17.209,3.176,1,0.105
3,C SH,NOLAN,3031,94.938,0.562,6.043,16.955,3.318,1,0.079
5,C LM,NOLAN,3036,24.266,0.862,1.437,6.864,3.117,2,0.938
5,C LM,NOLAN,3036.5,26.141,0.818,1.16,7.727,2.75,2,0.929
5,C LM,NOLAN,3037,29.594,0.773,2.348,8.687,2.957,2,0.92
5,C LM,NOLAN,3037.5,32.938,0.734,3.005,10.374,3.078,2,0.911
5,C LM,NOLAN,3038,36.844,0.697,3.034,12.005,3.283,2,0.902
5,C LM,NOLAN,3038.5,44.188,0.667,2.897,12.435,3.172,2,0.893
5,C LM,NOLAN,3039,50.625,0.661,3.849,12.703,3.031,2,0.884
4,C LM,NOLAN,3039.5,57,0.672,5.339,12.825,2.932,2,0.875
4,C LM,NOLAN,3040,57.469,0.69,5.764,13.132,2.943,2,0.866
4,C LM,NOLAN,3040.5,48.531,0.709,5.243,12.384,3.182,2,0.857
5,C LM,NOLAN,3041,40.469,0.728,3.199,10.228,3.137,2,0.848
5,C LM,NOLAN,3042,38.563,0.79,0.809,6.809,3.557,2,0.83
5,C LM,NOLAN,3042.5,46.906,0.844,1.924,7.696,3.481,2,0.821
5,C LM,NOLAN,3043,54.594,0.896,2.275,8.614,3.354,2,0.813
5,C LM,NOLAN,3043.5,51.219,0.931,1.239,8.38,3.443,2,0.804
5,C LM,NOLAN,3044,40.688,0.94,-0.242,6.443,3.871,2,0.795
5,C LM,NOLAN,3044.5,34.406,0.939,-0.591,5.181,4.105,2,0.786
5,C LM,NOLAN,3045,31.297,0.95,-0.182,4.333,4.109,2,0.777
5,C LM,NOLAN,3045.5,36.469,0.967,0.169,4.567,4.125,2,0.768
5,C LM,NOLAN,3046,38.906,0.972,0.217,4.959,4.098,2,0.759
5,C LM,NOLAN,3046.5,41.906,0.969,0.117,5.889,3.783,2,0.75
5,C LM,NOLAN,3047,38.719,0.957,0.069,6.181,3.594,2,0.741
5,C LM,NOLAN,3047.5,38.125,0.938,0.288,6.744,3.57,2,0.732
5,C LM,NOLAN,3048,41.969,0.915,0.516,6.516,3.65,2,0.723
5,C LM,NOLAN,3048.5,45.031,0.89,1.186,6.04,3.955,2,0.714
5,C LM,NOLAN,3049,47.125,0.864,2.279,5.191,4.242,2,0.705
5,C LM,NOLAN,3049.5,57.75,0.838,1.948,7.036,4.402,2,0.696
4,C LM,NOLAN,3050,68.375,0.82,2.926,9.037,4.383,2,0.688
4,C LM,NOLAN,3054.5,219.375,0.89,3.504,8.019,4.023,2,0.607
4,C LM,NOLAN,3055,247.5,0.909,3.195,8.622,3.885,2,0.598
4,C LM,NOLAN,3055.5,216.75,0.92,2.845,8.728,3.818,2,0.589
4,C LM,NOLAN,3056,166.625,0.927,2.713,8.029,4.027,2,0.58
4,C LM,NOLAN,3056.5,119.063,0.933,2.689,8.005,4.422,2,0.571
4,C LM,NOLAN,3057,96.563,0.939,2.528,7.726,4.469,2,0.563
4,C LM,NOLAN,3057.5,78.188,0.939,2.023,8.134,4.371,2,0.554
4,C LM,NOLAN,3058,78.188,0.938,2.249,8.249,4.062,2,0.545
4,C LM,NOLAN,3058.5,70.75,0.936,2.249,8.249,4.062,2,0.536
4,C LM,NOLAN,3059,61.5,0.932,2.12,8.231,4.137,2,0.527
4,C LM,NOLAN,3059.5,56.813,0.926,1.909,8.248,4.105,2,0.518
4,C LM,NOLAN,3060,52.281,0.921,1.109,8.022,3.965,2,0.509
4,C LM,NOLAN,3060.5,48.438,0.913,1.534,8.329,3.674,2,0.5
3,A1 SH,NEWBY,2826,76.34,0.719,7.8,11,3.7,1,1
3,A1 SH,NEWBY,2826.5,83.74,0.688,9.7,12.55,3.4,1,0.977
3,A1 SH,NEWBY,2827,83.19,0.664,10.1,11.95,3.4,1,0.953
3,A1 SH,NEWBY,2827.5,80.44,0.648,10.1,11.15,3.4,1,0.93
3,A1 SH,NEWBY,2828,75.42,0.648,9.3,11.45,3.3,1,0.907
3,A1 SH,NEWBY,2828.5,71.5,0.663,9.2,11.6,3.3,1,0.884
3,A1 SH,NEWBY,2829,69.63,0.685,8.7,11.35,3.3,1,0.86
3,A1 SH,NEWBY,2829.5,70.01,0.705,8.6,11.1,3.4,1,0.837
3,A1 SH,NEWBY,2830,67.56,0.717,8.6,10.8,3.4,1,0.814
3,A1 SH,NEWBY,2830.5,67.33,0.719,7.3,10.75,3.4,1,0.791
3,A1 SH,NEWBY,2831,64.77,0.718,6.3,10.45,3.3,1,0.767
3,A1 SH,NEWBY,2831.5,64.8,0.715,5.7,10.05,3.4,1,0.744
2,A1 SH,NEWBY,2832,66.25,0.716,4.9,10.45,3.5,1,0.721
2,A1 SH,NEWBY,2832.5,66.55,0.719,6.4,10.4,3.5,1,0.698
2,A1 SH,NEWBY,2833,66.13,0.723,7.9,9.85,3.5,1,0.674
2,A1 SH,NEWBY,2833.5,65.54,0.723,8.1,8.65,3.5,1,0.651
